"gene","FS","FR","PS","PR","Tsil","Trepl","nout","npop","BSnIPRE.class","BSnIPRE.est","BSnIPRE.lbound","BSnIPRE.ubound","BSnIPRE.pneg","BSnIPRE.Rest","BSnIPRE.Rlbound","BSnIPRE.Rubound","BSnIPRE.Rclass","BSnIPRE.tau","BSnIPRE.theta","BSnIPRE.gamma","BSnIPRE.f","BSnIPRE.f.lb","BSnIPRE.f.ub","BSnIPRE.f.class"
"GB46420",9,0,3,0,263,718,1,11,"neut",-0.46277048894358,-1.69015322359469,0.748901281130489,0.757066666666667,-2.99683237076386,-4.80393241555337,-1.53312689197677,"neg",7.60172140686153,0.00391848036585694,-0.640933379376555,0.0499503482703928,0.00819726099872407,0.215859370185239,"neg"
"GB46421",4,5,18,5,237.666666667,698.333333333,1,11,"neut",0.376565350077681,-0.536378395912447,1.28609197156413,0.2168,-2.08327003403468,-2.94936411423259,-1.28027003429738,"neg",0.235341364454448,0.0217140541332377,1.31853490102476,0.124520494032757,0.0523594073836024,0.27795519919137,"neg"
"GB46422",14,6,7,2,373,1034,1,11,"neut",0.120534183357481,-0.860091915023836,1.07752609743151,0.4176,-2.1326047213757,-3.19123251773258,-1.08860434520091,"neg",4.74521942681533,0.00598313065620685,0.197464898557956,0.118527174823298,0.0411433059607676,0.336685956438126,"neg"
"GB46423",15,0,9,0,551.333333333,1272.66666667,1,11,"neut",-0.449288983773545,-1.60315311568126,0.630860748880455,0.7936,-3.27788716680701,-4.69893907518993,-2.00123976665767,"neg",4.94678610232737,0.00516675422171609,-0.651229936310725,0.0377077422406977,0.00908484594290881,0.135163943139067,"neg"
"GB46424",0,1,2,1,53,118,1,11,"neut",-0.23648846411849,-1.50852472962978,0.969352381994846,0.641866666666667,-1.49761482289457,-3.17480576262216,0.163522519449766,"neut",1.96406257481025,0.00850627568165248,-0.411038002167713,0.22366233484246,0.0418177264136014,1.17764559706464,"neut"
"GB46425",2,1,1,1,135,345,1,11,"neut",-0.597680773667671,-1.78512430104862,0.556003078735987,0.8384,-1.48029391365174,-3.092562831721,-0.0291901396180559,"neg",5.80955024494157,0.00353763919169262,-0.831177425892402,0.227569829510465,0.0453866960087945,0.971220767834887,"neg"
"GB46426",13,5,8,1,247.666666667,757.333333333,1,11,"neut",0.4567037131779,-0.602892500545135,1.43320334924339,0.202133333333333,-2.66148193957785,-3.89636730263515,-1.57226346110576,"neg",3.50459715651049,0.00948973905246512,0.855617174266616,0.0698430911428442,0.0203296890365798,0.207574719557175,"neg"
"GB46427",23,8,23,3,422,1186,1,11,"neut",0.682588589027211,-0.21453051685097,1.57918610860284,0.0757333333333333,-2.8703812142971,-3.80379987710265,-2.04219428597561,"neg",1.7020769937296,0.0170543990242424,1.58007845273242,0.0566770934169914,0.0222762981972514,0.12974095886036,"neg"
"GB46428",1,2,0,3,68.3333333333,180.666666667,1,11,"neut",-0.671983006152724,-1.8893862643504,0.530147566483944,0.863466666666667,-0.250195708425622,-1.78952057400915,1.18755507062064,"neut",4.30655511906802,0.00397104295778168,-0.959941357499167,0.778650092835208,0.167040178270968,3.27905318499658,"neut"
"GB46429",31,11,28,11,673.333333333,1909.66666667,1,11,"neut",0.0843423701532478,-0.662014312083444,0.875223133287865,0.425066666666667,-2.08567549118844,-2.7474597613741,-1.47232277557765,"neg",1.81313718244484,0.0138557741541173,0.15905847020958,0.124221369238045,0.0640892223103002,0.229390914522197,"neg"
"GB46430",9,2,6,3,282.666666667,776.333333333,1,11,"neut",-0.414264661520727,-1.49280249128577,0.538231161385433,0.776,-1.9219485751314,-3.05723617088566,-0.846020481202503,"neg",3.20637597651457,0.00698256524718158,-0.64096893830863,0.146320641713016,0.0470337883235389,0.429118769006923,"neg"
"GB46431",30,0,23,0,892.333333333,2404.66666667,1,11,"neut",-0.287583822108831,-1.40879975777311,0.862251189596786,0.693333333333333,-4.07790877954542,-5.46597392464002,-2.92395079411966,"neg",3.28500556541417,0.00817729813580894,-0.452689746398164,0.0169423949055962,0.00420483160012882,0.0537209670832439,"neg"
"GB46432",0,2,1,2,83,220,1,11,"neut",-0.447101568678692,-1.66462377840193,0.695100368945967,0.782133333333333,-0.751073622316419,-2.30383475577333,0.644262827135988,"neut",3.64532915014149,0.00457046568972497,-0.674974242371363,0.471856025094221,0.0998856193161802,1.90456572513413,"neut"
"GB46433",2,3,2,2,66,234,1,11,"neut",-0.0640446819596817,-1.25817175979547,1.14778287551756,0.546933333333333,-1.21573896317285,-2.63954006682302,0.169812063781244,"neut",2.55503135860219,0.00787546402853856,-0.109582765517209,0.296489541716606,0.0713932149589136,1.18507682104278,"neut"
"GB46434",2,4,0,2,79.6666666667,199.333333333,1,11,"neut",-0.288362123714064,-1.51930801674057,0.908546672600601,0.699733333333333,-0.361280180520578,-1.88165619472435,1.10623417085327,"neut",6.15642153283561,0.00332301192141535,-0.420176917770303,0.696783544049105,0.152337288355604,3.02295848048011,"neut"
"GB46435",2,0,0,2,53.3333333333,132.666666667,1,11,"neut",-0.7276784697169,-2.01041877056019,0.535796810716211,0.869066666666667,-1.11169768197943,-2.83560251772478,0.547559733500867,"neut",3.82567940020542,0.00513033380162804,-1.05072685297502,0.328999823818352,0.0586827360729611,1.72902633133152,"neut"
"GB46436",28,1,34,3,786,1809,1,11,"neut",-0.227293490937444,-1.26517472654816,0.777154797876984,0.656,-3.31541915528237,-4.33724423188748,-2.40304292030712,"neg",1.42096779219422,0.0141797340400183,-0.423992913106584,0.0363185420892519,0.0130838635401048,0.0904451551840239,"neg"
"GB46437",3,0,2,0,151.666666667,445.333333333,1,11,"neut",-0.50565752105044,-1.7496740861518,0.715193371982325,0.78,-2.62934860355051,-4.25838592062243,-1.01156517631172,"neg",5.82635722696086,0.00420136798895387,-0.713083573795688,0.0721247530378744,0.0141298516668096,0.363658348001636,"neg"
"GB46438",8,5,1,0,232.333333333,685.666666667,1,11,"neut",-0.0437946379329587,-1.16700764381264,1.14977496861417,0.530666666666667,-1.80925014496817,-3.30349868049349,-0.424720644144821,"neg",13.4665740339692,0.00222802504056357,-0.0636784592166125,0.163776833841536,0.0367541473098196,0.653952176074632,"neg"
"GB46439",6,1,0,0,58,206,1,11,"neut",-0.0430743745498046,-1.30856437561956,1.27112623464109,0.5288,-2.71194547292967,-4.52937836155418,-0.964157169156645,"neg",10.2999611319761,0.00392025273193115,-0.0635491513596455,0.0664058512322701,0.0107757770151168,0.381295607138146,"neg"
"GB46440",2,1,0,0,52,143,1,11,"neut",-0.250139581120449,-1.51025510724862,0.974449169414055,0.6704,-1.95613418864743,-3.8606468451652,-0.0810390419495393,"neg",8.65772467403929,0.00330086340224104,-0.35688292020587,0.141401734173835,0.0210609211143747,0.922152747768514,"neg"
"GB46441",19,7,3,2,284.333333333,990.666666667,1,11,"neut",0.152156513567472,-0.893198838889581,1.14645842671814,0.3888,-2.18670396114056,-3.37191537584308,-1.0686130016391,"neg",8.88285139912009,0.00468735011258661,0.23783618981097,0.112285874903984,0.034322833677414,0.343484497988259,"neg"
"GB46442",0,1,0,0,25,74,1,11,"neut",-0.266522317273897,-1.63014911340639,1.04974667813851,0.641866666666667,-1.47061114448005,-3.59242271617931,0.333533972934999,"neut",6.03828316441698,0.00367110476156976,-0.390723568257475,0.229783848311347,0.0275314907299053,1.39589206466165,"neut"
"GB46443",2,0,0,0,174.666666667,494.333333333,1,11,"neut",-0.871569345284864,-2.10890682610887,0.359629330349227,0.9144,-1.96360245739457,-3.63878730726854,-0.318731125093092,"neg",12.4207366098399,0.00176404268976808,-1.09281561517214,0.14034914873982,0.0263103466278051,0.727089253315356,"neg"
"GB46444",12,8,20,7,342,852,1,11,"neut",0.391978585650041,-0.48447348344294,1.20697637140416,0.178933333333333,-1.89364481197886,-2.67240028162487,-1.18680405294364,"neg",0.813863277203253,0.0180395773987925,0.978185895604379,0.150521756046331,0.0690841687058754,0.305194506919608,"neg"
"GB46446",0,0,1,3,42.6666666667,110.333333333,1,11,"neut",-0.718788187917031,-1.95689832291769,0.507870772101185,0.8792,-0.753985403255825,-2.27030625412244,0.779004229112991,"neut",1.28098850607942,0.00899015537582596,-1.31451006416028,0.470484236076489,0.103280503314028,2.17930094789802,"neut"
"GB46447",11,1,11,1,316.666666667,901.333333333,1,11,"neut",-0.107704485089618,-1.18254668494991,0.984064651013877,0.579466666666667,-3.07810781241326,-4.37476125591202,-1.99822717810041,"neg",2.27984656201504,0.010529358884428,-0.186349578501506,0.0460258482478809,0.0125936153345839,0.13557169637361,"neg"
"GB46448",20,2,17,2,462,1254,1,11,"neut",-0.0407343397385426,-1.09306372003078,1.00290113427995,0.525866666666667,-3.08890680168592,-4.25811124084949,-2.14641458337831,"neg",2.3200316401643,0.0117540720939969,-0.0712399577560121,0.0455484889961499,0.0141338848392897,0.11690176180626,"neg"
"GB46449",10,6,4,4,230.333333333,867.666666667,1,11,"neut",-0.158387785457597,-1.13981539539144,0.876809243868099,0.613333333333333,-1.59191088479339,-2.71463560506735,-0.494274194509411,"neg",4.42330349165299,0.00609684445509318,-0.24543101567855,0.203536239756376,0.0662274765919923,0.610012302978321,"neg"
"GB46450",24,4,5,0,677,1699,1,11,"neut",-0.181045138748914,-1.24457801534192,0.852174462384096,0.6232,-2.68163435896241,-3.93675359298865,-1.53482741040415,"neg",12.2533300843501,0.00264759218795177,-0.256454601936596,0.0684492232371583,0.0195407084951579,0.215492621337659,"neg"
"GB46452",24,8,9,5,584.333333333,1590.66666667,1,11,"neut",-0.174628529852551,-1.08557868611865,0.674677748226568,0.655733333333333,-1.8428559124153,-2.75382579872851,-0.935761537602008,"neg",5.39133823768469,0.00550379590647272,-0.263759663442479,0.158364388368874,0.0636825857604811,0.392288447073072,"neg"
"GB46453",3,2,2,0,53,142,1,11,"neut",0.235461145673729,-0.99770343907113,1.4760507441248,0.359466666666667,-2.21730125567634,-3.98980118390606,-0.515453577732123,"neg",3.74553895555511,0.00763110606511056,0.409227244457016,0.108902439959877,0.0185033082139703,0.597227511539388,"neg"
"GB46455",0,0,1,2,67.6666666667,175.333333333,1,11,"neut",-0.749591089702398,-2.02026863311369,0.421471608881059,0.8848,-1.16920183845826,-2.81456981922629,0.444942034729449,"neut",2.69247231804827,0.00583049579797003,-1.1486043226627,0.31061439365373,0.0599299149846513,1.56039992753062,"neut"
"GB46456",0,2,1,0,103,266,1,11,"neut",-0.311291042964771,-1.56737817719361,0.950008610336613,0.681866666666667,-1.46386307480786,-3.14474580426432,0.160962636044716,"neut",6.45948410864803,0.00324842778326666,-0.449559652993952,0.231339543991536,0.0430852127994438,1.17463434946075,"neut"
"GB46457",26,12,0,4,837.333333333,2312.66666667,1,11,"neut",-0.81957875974612,-1.78577335060839,0.155092467001318,0.948533333333333,-0.888983502567881,-1.9776268677024,0.159752405156389,"neut",24.9509117761081,0.00106635078769211,-1.00286015336028,0.411073243489731,0.138393380458843,1.1732133983126,"neut"
"GB46458",5,4,0,0,213.666666667,737.333333333,1,11,"neut",-0.334620131733265,-1.52946890156324,0.846178255169555,0.718666666666667,-1.58260427098336,-3.02721367545118,-0.123430263205083,"neg",16.436153669463,0.00154901026609644,-0.452860118222025,0.205439305742434,0.0484510946029052,0.883881276917401,"neg"
"GB46459",21,5,0,2,424.333333333,1213.66666667,1,11,"neut",-0.513426506479172,-1.61765658060639,0.603042176733022,0.801066666666667,-1.74152660990922,-3.02632649192655,-0.564315371693265,"neg",19.9082758381527,0.00179864580355884,-0.666603362880844,0.175270559875463,0.048493955317674,0.568741509568629,"neg"
"GB46460",10,12,3,7,282.666666667,971.333333333,1,11,"neut",-0.196018317957835,-1.10666156704188,0.702239573155438,0.677333333333333,-0.743224443357077,-1.69023372200591,0.285801401240995,"neut",5.40926111046876,0.00432265309178712,-0.29469530023419,0.475573844728727,0.184478542162015,1.33082767128835,"neut"
"GB46461",8,15,1,2,414.666666667,1178.33333333,1,11,"neut",-0.15139149181754,-1.22178748821742,0.890724984688224,0.607466666666667,-0.639408620409517,-1.73706490156787,0.530906443290807,"neut",14.4770213811122,0.00148142398481546,-0.214090732785176,0.527591881263235,0.176051863324967,1.70047159012639,"neut"
"GB46462",5,2,1,1,195.666666667,521.333333333,1,11,"neut",-0.528312463289068,-1.6993079081188,0.689837590705203,0.819466666666667,-1.57659649753237,-3.07458258625098,-0.146280998101973,"neg",8.50273767123663,0.00280604713093211,-0.717003421036973,0.206677244652707,0.0461835421666837,0.863913810051631,"neg"
"GB46463",2,1,0,0,93.3333333333,233.666666667,1,11,"neut",-0.464001567558052,-1.72791332747315,0.836003522720351,0.761333333333333,-1.75666108587149,-3.52504027195493,0.0520581156513944,"neut",10.4772485159733,0.00244892390754489,-0.62738747291139,0.172648212234885,0.0294503976815137,1.05341233503345,"neut"
"GB46464",10,1,0,0,266.666666667,669.333333333,1,11,"neut",-0.479523149185548,-1.70863328939914,0.692009464717475,0.792266666666667,-2.42889810669599,-3.9039317566726,-0.937219714993245,"neg",17.9356752653742,0.00177082642921618,-0.628961800628336,0.0881413354370024,0.0201788125572854,0.391715960640566,"neg"
"GB46465",13,1,1,0,289,737,1,11,"neut",-0.421136152506545,-1.58564686475759,0.719905381521595,0.774933333333333,-2.76111230806506,-4.37450932981855,-1.25774153017696,"neg",15.5881568273963,0.00226445397705921,-0.561735519381931,0.0632203185658863,0.0125968271148197,0.284291403045935,"neg"
"GB46466",19,0,1,0,570,1323,1,11,"neut",-0.784828800454665,-1.98951788313128,0.397220562540186,0.891733333333333,-2.86116970970188,-4.35540758857605,-1.44606356988303,"neg",20.6932577267304,0.00149690988709664,-0.971964490522177,0.0572015437527136,0.0128435250491262,0.235493701502645,"neg"
"GB46467",7,5,2,0,448,1103,1,11,"neut",-0.349644754229595,-1.39810192064954,0.781330118295,0.7432,-1.56341446067199,-2.82159023510541,-0.333122327507581,"neg",12.5561858442465,0.00171560814957429,-0.477861912846906,0.209419677318809,0.0595107071041289,0.716654826831851,"neg"
"GB46468",1,5,1,0,70.6666666667,187.333333333,1,11,"neut",0.275638201523547,-0.899398512422782,1.45270220003096,0.332,-1.01828452029788,-2.6501009090186,0.513233413352479,"neut",6.21303439885704,0.00379728937132402,0.458164188871508,0.361226149137348,0.0706429236219405,1.67068362066952,"neut"
"GB46469",11,17,0,4,379,1157,1,11,"neut",-0.313424655172546,-1.36516213861555,0.688734061004422,0.737866666666667,-0.377437509342429,-1.48450636965426,0.769016259511963,"neut",15.9519719233212,0.00152959021680345,-0.426521060778759,0.685615840781244,0.226613293029683,2.15764593864228,"neut"
"GB46470",5,3,0,0,131.666666667,462.333333333,1,11,"neut",-0.185571519208813,-1.36644121015734,0.962186049099435,0.618133333333333,-1.88473701342125,-3.4493671245283,-0.350129056709478,"neg",13.586497587559,0.00221734084300598,-0.261247795128372,0.151868659200025,0.0317651629800577,0.704596948614299,"neg"
"GB46471",10,0,9,1,184.666666667,454.333333333,1,11,"neut",-0.0590900093188741,-1.22827026116479,1.08875673419737,0.5408,-3.31072566364102,-4.81908186345704,-1.97476147310188,"neg",1.87081990564722,0.0145952026042123,-0.107229458158095,0.036489437957954,0.00807403142848977,0.138790779199917,"neg"
"GB46472",12,0,23,1,301.666666667,691.333333333,1,11,"neut",0.0919152207805487,-1.09697482600759,1.18099413975085,0.444533333333333,-3.69603488380865,-5.01845343079557,-2.53026514446307,"neg",0.577789787919039,0.0236794954478283,0.22862875973141,0.0248231902102678,0.00662242673585396,0.0796378504782894,"neg"
"GB46474",0,3,1,3,63.3333333333,167.666666667,1,11,"neut",-0.39356107011899,-1.57698652411693,0.727725223058017,0.743733333333333,-0.273678402139846,-1.60321563470245,1.20355012412255,"neut",2.72911546891601,0.00560329589616694,-0.627386650898936,0.760577234614482,0.201224222247269,3.33192308759686,"neut"
"GB46475",5,4,0,1,147.333333333,458.666666667,1,11,"neut",-0.268811604833038,-1.43339092236132,0.909343235458788,0.681866666666667,-1.24823925782044,-2.67955595620569,0.220528460312401,"neut",10.5520019177482,0.00242875615807873,-0.377066362275659,0.287006601674497,0.0685916188088833,1.24673405153968,"neut"
"GB46476",3,0,1,0,129.666666667,365.333333333,1,11,"neut",-0.499373183944499,-1.75526153437745,0.712268985249057,0.7984,-2.50411040526822,-4.30885661915509,-0.917789468704867,"neg",7.56729128013471,0.00338115111705775,-0.687563185662269,0.081737375481344,0.0134705798362562,0.399381036227579,"neg"
"GB46477",6,4,0,0,231.333333333,683.666666667,1,11,"neut",-0.309029961332185,-1.48263888676348,0.902998386369921,0.686133333333333,-1.61028435172927,-3.07398181337338,-0.132373189527555,"neg",17.0930699379462,0.00154485146292719,-0.419710726708554,0.199852548142841,0.0462105076904751,0.87601241691282,"neg"
"GB46478",39,8,14,8,1079.66666667,2967.33333333,1,11,"neut",-0.616870229573315,-1.439438557626,0.197309199799702,0.9344,-1.82614460012425,-2.61507381183169,-1.12996052671313,"neg",5.89158229809548,0.00477173412172141,-0.854146428554572,0.161033136137405,0.0731619265774966,0.323045848425348,"neg"
"GB46479",28,3,14,2,917.333333333,2313.66666667,1,11,"neut",-0.384621423671184,-1.38306319158082,0.641751958565134,0.786666666666667,-2.68334371293846,-3.69324861637877,-1.7182255180433,"neg",5.14207480803168,0.0050458333390322,-0.561134641449417,0.0683323337057876,0.024892965044236,0.179392139291992,"neg"
"GB46480",45,51,22,14,1063.33333333,3547.66666667,1,11,"neut",0.561209411271026,-0.0370737104400461,1.19276162262358,0.0309333333333333,-1.63200047814212,-2.26225673374152,-1.07294739377943,"neg",4.68084301751969,0.00689539815521524,1.04950898015831,0.195538014884901,0.10411520880763,0.341998922260333,"neg"
"GB46481",1,0,2,0,144.333333333,404.666666667,1,11,"neut",-0.592271544330862,-1.81783479870183,0.63644504795153,0.822133333333333,-2.3201480230245,-3.99026795425913,-0.774618391607377,"neg",5.35568745514566,0.00403069790674454,-0.831905060199509,0.0982598226945203,0.018494672313532,0.460877172455852,"neg"
"GB46482",1,0,0,2,41.6666666667,105.333333333,1,11,"neut",-0.748706395115573,-2.024759014885,0.567128764624508,0.855466666666667,-0.983192391987247,-2.83079274071292,0.730098245607513,"neut",3.34277286368645,0.00541650752292679,-1.10266333016017,0.374116568925542,0.0589656352361369,2.07530171235664,"neut"
"GB46483",1,1,1,0,21.3333333333,62.6666666667,1,11,"neut",0.0747223650235299,-1.20590623029524,1.33913121812472,0.458933333333333,-2.01576123123302,-3.95884208046535,-0.104023909223552,"neg",3.33196897716565,0.00741232570606518,0.126593964300279,0.133215614818786,0.0190658443271163,0.901200623238805,"neg"
"GB46484",0,1,0,1,23.3333333333,72.6666666667,1,11,"neut",-0.395949487350713,-1.75534755274301,0.925674364803032,0.719466666666667,-0.928248213687299,-2.92929556308759,0.778671267196876,"neut",4.03602057959208,0.00482261604560175,-0.594073299280585,0.395257117282625,0.0534346149347373,2.17857555742708,"neut"
"GB46485",1,1,2,2,68,148,1,11,"neut",-0.358839312288497,-1.59299009534767,0.804286151554572,0.7264,-1.18626897034049,-2.68537524864658,0.230715615550846,"neut",1.91352775250245,0.00835031859007339,-0.615162918411853,0.30535786363193,0.0681936724394043,1.25949994585149,"neut"
"GB46486",1,0,0,0,66,165,1,11,"neut",-0.500086064731114,-1.83450344876967,0.696236320763543,0.784,-2.12850998959677,-3.97322626292569,-0.204176980930912,"neg",8.60482886875906,0.0028965086282253,-0.681304560672534,0.1190134487333,0.018803384943722,0.815317795139998,"neg"
"GB46487",38,3,36,5,819.666666667,1922.33333333,1,11,"neut",-0.11370179132489,-1.06519968337989,0.783941460357241,0.596266666666667,-3.01310788846023,-3.87710599295242,-2.23687335575557,"neg",1.80987619133483,0.0146030625504723,-0.205446335145191,0.0491391398392186,0.0207201676068725,0.106791782637005,"neg"
"GB46488",0,1,0,0,34.6666666667,70.3333333333,1,11,"neut",-0.341930691722759,-1.62404296414321,1.00018156788691,0.693866666666667,-1.44948340114229,-3.48166219670976,0.482255444427829,"neut",6.99108638746987,0.00331164274646181,-0.487464851355877,0.234689817072206,0.0307558403313355,1.61972298407959,"neut"
"GB46489",4,0,2,3,292.666666667,676.333333333,1,11,"neg",-1.13579974822865,-2.25094466885994,-0.0827769153171661,0.984,-1.18808012790978,-2.48670855336252,0.0229858589330734,"neut",5.01772503887295,0.0032933458850447,-1.51616636591399,0.49201557732915,0.134272179226138,1.65174753181926,"neut"
"GB46490",50,3,34,2,1111.33333333,2728.66666667,1,11,"neut",0.0267817864962718,-0.947502562621023,1.00460147495753,0.484,-3.57675100772674,-4.64178627566248,-2.68374541231761,"neg",3.18457046031708,0.0100986877707358,0.0451736897683159,0.0279663297115916,0.00965821701228396,0.0683048935883288,"neg"
"GB46492",8,0,0,0,268,650,1,11,"neut",-0.742698511180478,-1.95843102774193,0.535971453770473,0.882933333333333,-2.48815213215933,-4.27583621310184,-0.896051151555944,"neg",16.2685057959071,0.00175005180190288,-0.935376246472668,0.0830381151713051,0.0138761180385617,0.408178179764903,"neg"
"GB46493",23,7,2,3,543.333333333,1433.66666667,1,11,"neut",-0.443884151467685,-1.47747012000253,0.593712075698454,0.806933333333333,-1.58212183015901,-2.7013946943464,-0.477807999823529,"neg",13.8697653508471,0.00235408066102497,-0.592864055878357,0.205538441350865,0.0671100937050942,0.62014047999411,"neg"
"GB46494",11,3,4,2,372,927,1,11,"neut",-0.427022503080318,-1.43821082950448,0.629174206043754,0.7824,-1.80880700226161,-3.09154735391047,-0.716362080550027,"neg",6.32377755933327,0.00390918172062983,-0.605125197610108,0.163849426796495,0.0454327530890823,0.488520309451874,"neg"
"GB46495",13,4,5,6,276.333333333,887.666666667,1,11,"neut",-0.503515736344856,-1.45634687886411,0.537099781463214,0.840533333333333,-1.46382645124799,-2.52591865554022,-0.494236567867528,"neg",3.69101533548474,0.00683517090525134,-0.752389294070858,0.231348015808985,0.0799847533067009,0.610035257384922,"neg"
"GB46496",11,1,24,5,331.666666667,814.333333333,1,11,"neut",-0.16420507453234,-1.22416280315546,0.787862260048798,0.641333333333333,-2.58478569797807,-3.52542465529008,-1.75668177406334,"neg",0.34080579684484,0.0228986168342806,-0.439337987948211,0.0754120369259749,0.0294390808857401,0.172644657120717,"neg"
"GB46498",1,0,2,4,43.6666666667,151.333333333,1,11,"neut",-0.650281741020403,-1.81281517796322,0.523756548837561,0.857866666666667,-0.985999273853304,-2.44185535308458,0.282464162237436,"neut",0.690002644979173,0.0134718325503779,-1.41600773412093,0.373068343106042,0.0870104182503762,1.32639377099671,"neut"
"GB46500",13,3,18,6,364.666666667,904.333333333,1,11,"neut",-0.147139453383607,-1.18609559334944,0.880573381749385,0.6152,-2.11055281440152,-3.10418708813327,-1.32686149689834,"neg",0.985471083364375,0.0157111038140414,-0.303468806234703,0.121169620592622,0.0448629359498896,0.265302139217322,"neg"
"GB46501",11,10,6,2,298.666666667,946.333333333,1,11,"neut",0.37399986776567,-0.582486270846533,1.36914908104229,0.212533333333333,-1.8427548360826,-2.94020755681768,-0.871485730698438,"neg",4.75010641329435,0.00606982876535357,0.657315975766327,0.158380396336609,0.0528534518881152,0.41832933736628,"neg"
"GB46502",7,0,3,0,94.6666666667,292.333333333,1,11,"neut",-0.00892148442067386,-1.20757058166054,1.28214877797007,0.505066666666667,-3.46686311703559,-5.32216851657956,-1.80522751669866,"neg",3.99772553015073,0.00900310156707599,-0.0144594294104251,0.0312143158281019,0.00488936227858775,0.164436977106382,"neg"
"GB46503",3,0,4,0,55,149,1,11,"neut",0.0923458278213378,-1.19646381119778,1.35949720197859,0.440533333333333,-3.2743912437946,-5.23599116600129,-1.47785144551247,"neg",1.5075210684661,0.015306792697699,0.181376611878897,0.0378398058458547,0.00529147642622778,0.228126295288815,"neg"
"GB46504",25,3,10,1,341.666666667,978.333333333,1,11,"neut",0.30805756337468,-0.730121054061021,1.38528758222208,0.277866666666667,-3.41770878001186,-4.66249123894187,-2.19932837353504,"neg",4.98289776490408,0.00943581293588302,0.528201850215877,0.0327867253988883,0.0094673489566002,0.110877329108991,"neg"
"GB46505",13,1,10,0,263,772,1,11,"neut",0.174296085048172,-0.912072056575206,1.28691457312188,0.3832,-3.66234859205714,-5.16585076449489,-2.39979370048413,"neg",2.90217761899788,0.0112312142758492,0.309133162982752,0.0256847436657138,0.00571489489959335,0.0907391239251965,"neg"
"GB46506",5,4,7,2,174.666666667,563.333333333,1,11,"neut",0.198179718454738,-0.840520910251101,1.21294737596187,0.348266666666667,-2.05684558070275,-3.32783195545117,-0.98149802308001,"neg",1.91113238680079,0.0107261020114874,0.380749851005983,0.127854228985891,0.0358704011753993,0.374750780537548,"neg"
"GB46507",27,1,9,4,537.666666667,1337.33333333,1,11,"neut",-0.628854898740299,-1.6813675062299,0.381201079288551,0.895466666666667,-2.49290375222328,-3.57324399790764,-1.46325827766763,"neg",5.24333098064181,0.00641319917521621,-0.88083642423802,0.0826482444167556,0.0280645735657916,0.231479486295509,"neg"
"GB46508",2,1,2,0,93.3333333333,320.666666667,1,11,"neut",-0.176040644451025,-1.40907327195248,1.07851323741472,0.613066666666667,-2.43971421995912,-4.17817880537264,-0.867812900971282,"neg",4.78491153603819,0.00543255986839378,-0.269304740144568,0.0871962088627782,0.0153261998725463,0.419868592656762,"neg"
"GB46509",16,0,8,0,926.666666667,2460.33333333,1,11,"neut",-0.882906628633811,-1.98135793575115,0.269744432380473,0.9384,-2.9503409800394,-4.27349131400946,-1.81076210694318,"neg",7.33958488482882,0.00276243340069442,-1.15290891180065,0.0523070324112617,0.0139099275312983,0.163529395320666,"neg"
"GB46510",25,8,9,9,730,2246,1,11,"neut",-0.648142934476551,-1.52152391560979,0.179246125545344,0.9376,-1.45390775179287,-2.27276395477852,-0.649367715777113,"neg",5.3533638499067,0.00465474658071031,-0.903175669874498,0.233653871481537,0.103022881625859,0.52236439597118,"neg"
"GB46511",21,0,4,1,394,1115,1,11,"neut",-0.471415360636389,-1.63308803441573,0.699709968630134,0.7896,-3.24689234602324,-4.68164434420612,-1.86345042147713,"neg",9.09975539571189,0.00419194365530892,-0.642755496087044,0.0388948479002039,0.00923500187420879,0.155136229794073,"neg"
"GB46512",17,5,6,0,634.666666667,1777.33333333,1,11,"neut",-0.116784117652937,-1.17266087723635,0.859080408059884,0.580266666666667,-2.47067430517581,-3.6542705860752,-1.29638336235269,"neg",9.20138887994011,0.00293296894932169,-0.170644565629142,0.0845518172880824,0.0258971182754759,0.273511407250191,"neg"
"GB46513",14,2,16,1,450,1143,1,11,"neut",0.0369401682709579,-1.04419257768668,1.05012216688238,0.471466666666667,-3.10927087582541,-4.23393067393512,-2.0366671783034,"neg",2.06835697391413,0.0108456400478904,0.067139533348755,0.0446358708632056,0.0144936612724585,0.130459927383321,"neg"
"GB46514",18,5,33,9,440.666666667,1221.33333333,1,11,"neut",0.128030919167495,-0.727464631931858,0.939806656055388,0.372266666666667,-2.36296995432637,-3.04538494113565,-1.7180818092179,"neg",0.418163320496667,0.0244402105794802,0.349760140070583,0.0941098712377634,0.0475855423763135,0.179417875692885,"neg"
"GB46515",13,2,43,12,456.333333333,1235.66666667,1,11,"neut",-0.283707648360817,-1.17623459160439,0.576267357826585,0.721066666666667,-2.31319254156478,-2.9563823655598,-1.75678366537292,"neg",-0.117116410042974,0.030513632428202,-1.03861731043329,0.0989484729646044,0.0519845487908761,0.172627149023299,"neg"
"GB46516",22,2,26,4,595.666666667,1453.33333333,1,11,"neut",-0.154030781982027,-1.13989040600075,0.78863895899885,0.636266666666667,-2.84771138829247,-3.86413938364139,-2.01473753576636,"neg",1.39416930933835,0.0143304753782221,-0.292173034256936,0.0579765122382069,0.0209880739152314,0.133352037427236,"neg"
